date,site,amount_usd,category,verification,source_url,notes,mapped_category,confidence,facility_name
2025-09-01,PERATON TECHNOLOGY SERVICES INC. (DC),179490.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000058 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-01,HARMONBK LLC (FL),2595.6,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000045 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-01,"LAZ PARKING LTD, LLC (CT)",8607.48,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25PZ0000001 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-01,CHARTER COMMUNICATIONS OPERATING LLC (KY),20007.12,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000105 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,PARSONS GOVERNMENT SERVICES INC. (DC),94008.78,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000100 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,"MAGNET FORENSICS, LLC (GA)",12410.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000091 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,"MARRIOTT INTERNATIONAL, INC. (NY)",36630.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000084 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,LBISAT LLC (VA),17100.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000107 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,JTF BUSINESS SYSTEMS CORPORATION (CT),3312.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000106 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-01,"ATLANTIC DIVING SUPPLY, INC. (TX)",51301.92,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000027 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2025-09-01,DELL FEDERAL SYSTEMS L.P (TX),12770.3,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000026 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,AMERITEL COMMUNICATIONS CORPORATION (MD),31195.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000024 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-01,"AT&T ENTERPRISES, LLC (VA)",2102798.37,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25C00000005 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,"CORECIVIC, INC. (CA)",35652682.25,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000122 from USAspending (award-level obligation).,air-transport,Verified,ICE Air / Removal Operations
2025-09-01,COAST2COAST SHREDDING LLC (CA),8925.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000116 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-01,"THE GEO GROUP, INC. (FL)",38691835.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000100 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-01,AKIMA INFRASTRUCTURE PROTECTION LLC (NA),14216322.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000099 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-01,LOW KOUNTRY INK MOBILE NOTARY LLC (CA),167400.99,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000098 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,AKIMA INFRASTRUCTURE PROTECTION LLC (FL),19023899.76,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000092 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-01,"NAR MEDICAL DEPOT, LLC (SC)",160277.95,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FC0000005 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-08-30,"EMERGENT, LLC (VA)",99548.98,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000076 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-29,"THUNDERCAT TECHNOLOGY, LLC (CA)",183452.72,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000054 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-29,"HUMANGO SOLUTIONS, LLC (CA)",18795.94,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000023 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-08-29,"CIH EQUIPMENT CO., INC. (DC)",24410.06,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000049 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-29,"ATLANTIC DIVING SUPPLY, INC. (VA)",99535.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000103 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-29,TIDEWATER DISTRIBUTORS LLC (VA),12535.04,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000100 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-29,PRICE MODERN LLC (GA),658609.57,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000113 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-29,ETS-LINDGREN INC (IL),110400.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25C00000015 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-29,VH BLACKINTON & CO INC (MA),1272600.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000112 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-29,"DH TECHNOLOGIES, INC. (VA)",34137.75,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000118 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-28,QUANTICO TACTICAL INCORPORATED (NC),52490.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000060 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-28,INCIDENT COMMUNICATION SOLUTIONS LLC (GA),21616.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000099 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-28,"ATLANTIC DIVING SUPPLY, INC. (VA)",31281.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000092 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-28,PRICE MODERN LLC (TX),354598.79,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000111 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-08-28,DISTRICT SOLUTIONS LC (VA),11762.89,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000109 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-28,PARSONS GOVERNMENT SERVICES INC. (DC),82310.05,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000098 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2025-08-28,"DH TECHNOLOGIES, INC. (VA)",32708.46,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000072 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-27,"OPEN PLAN SYSTEMS, LLC (SC)",97928.6,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000043 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-27,"HOLITNA CONSTRUCTION, LLC (DC)",5951.4,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000098 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-27,BIALEK CORPORATION OF MARYLAND (HI),99976.6,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000107 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-26,"LIONHEART ALLIANCE, LLC (VA)",99046.59,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000061 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-26,"LIONHEART ALLIANCE, LLC (VA)",74660.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000095 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-26,"ATLANTIC DIVING SUPPLY, INC. (VA)",74188.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000108 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-08-26,PRICE MODERN LLC (WI),636125.81,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000099 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-26,TEXAS BEB INVESTMENTS CORP (TX),5460.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000102 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-25,"GOVSMART, INC. (DC)",2147096.47,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000052 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-25,"FCN, INC. (DC)",337737.5,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000013 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-25,TOMAHAWK STRATEGIC SOLUTIONS LLC (TN),43500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000034 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-25,"AXON ENTERPRISE, INC. (GA)",18403.56,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000080 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-25,BLUE TECH INC. (CA),16665.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000104 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-25,OPSEC SECURITY INC (TX),70400.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000114 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-25,GUIDEHOUSE INC. (VA),1799735.48,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000055 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-25,JTF BUSINESS SYSTEMS CORPORATION (LA),60086.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000015 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-08-24,"ANACAPA MICRO PRODUCTS, INC. (DC)",12764.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025P00000008 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-23,"GOVSMART, INC. (DC)",16234.49,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000094 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-22,"AXON ENTERPRISE, INC. (GA)",64361.73,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000097 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-08-22,"ATLANTIC DIVING SUPPLY, INC. (VA)",84321.6,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000096 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-08-22,"PRIME MASONRY, LLC (TX)",102500.01,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25C00000017 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
